[],"RT @rishibagree: Rohini Singh wants the rich to donate for Corona Virus

Rohini Singh regularly flaunts her Mercedes on twitter

Rohini Sin…",Rmnroy242,"Rajasthan, India"
[],"RT @Shem_Infinite: This combo is being prescribed all across the country, and the world, and it was never a ""wait until NY tries it first""…",CheapSeats411,Bushwood Country Club
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",nei0415,
[],@FGOmashalter @CBSNews No she wasn’t. And its still not called the “China virus”. Its name is Covid-19.,DiscourseU,
[],"RT @amlthrawn: My wonderful mother, Dawn, passed away on Tuesday.  We are unable to celebrate a funeral mass due to the virus.  In your cha…",slthomas611,Chicago
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",itoupitsyna,
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",BreshearsJohn,
[],@kanagawaben @ShereeSwanson @AlexBerenson I think looking at mortality in flu victims would be a better indicator.… https://t.co/ugQJl8EEba,vegecolinguist,Japan
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",tjnosweat,
[],RT @ScottAdamsSays: Hmm. Not crazy.,VHelmintoller,United States
[],@MajorPoonia Of course we should use  it、you bastards created it and witheld crucial information which could have s… https://t.co/wy83PA5Llt,Thetrut69257209,Ireland
['coronavirus'],RT @globaltimesnews: Chinese scientists have developed a new weapon to combat the #coronavirus. They say they have found a nanomaterial tha…,A_Hadi81,
['PresidentCuomo'],@McGracie3 @ProudResister I watch @NYGovCuomo every morning. I’m grateful for #PresidentCuomo’s bold yet caring dem… https://t.co/AGRtidLrIN,bite_snark,
[],"RT @SenWhitehouse: Pelosi is channeling the frustration of millions, particularly those on the front lines. This did not have to be this wa…",starpwr77,Maryland
[],"RT @DrOlufunmilayo: And somehow, this virus missed Shanghai and Beijing- the most important cities in terms of economy and trade for China…",Lifeofdeean,"Kampala, Uganda"
[],"RT @realDonaldTrump: “With the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came…",Suzanq1,United States
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",dmiannay,
[],Pro-lifers released a virus on USA,wayne7800aa,
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",KulTamaraJensen,Ogden
[],You are a jerk!,randi65ui,"Fort Myers, FL"
[],"RT @ChinmayTumbe: Now that the virus is in India, a thread 👇🏼 on the potential geography of the virus spread based on known migration patte…",skishan11,
[],"RT @Dave_DelFavero: It ain't hard, folks. China is asshoe. Anyone who tries to tell you otherwise is not here for you.",BaconOutlaw,
[],"RT @WhiteHouse: The peak of this virus' death rate is likely to hit in two weeks. 

We MUST stay the course and keep following the guidelin…",gofastdieyoung1,"Arizona, USA"
[],RT @thebradfordfile: I'm not voting for Trump in spite of the coronavirus. I'm voting for Trump because this pandemic reaffirms EVERYTHING…,TheStormQ,AMERICA THE BRAVE 🇺🇸 GOP
[],@SpawnedIn82 @Ruptly @Holbornlolz @piersmorgan I think the numbers are being skewed highly and nobody is reporting… https://t.co/yc8UMDqW7R,BrandonCooper66,
[],"RT @NZStill: When Potus talks about ""The Virus"" substitute those words for cabal",dreamon000,
[],"@lookathwa @j7eon L-lysine is amazing for your immune system, whenever a cold or flu is going around my mom taught… https://t.co/RdU5PPaY3Z",safeasmilky,
[],RT @nudog71: I was walking the dog when I crossed paths with our maga neighbor. He told me not to worry about the virus because it will be…,Bonnie19491949,"Portland, ME"
[],"RT @WhiteHouse: The peak of this virus' death rate is likely to hit in two weeks. 

We MUST stay the course and keep following the guidelin…",escuchamiRADIO,Caribbean (El Corazón del Caribe)
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",rgarza97,
[],"RT @rolandscahill: My mom is a 69 year old nurse &amp; her hospital is deploying to her the front lines next week 

She called me to tell me wh…",CBCalamity,3 steps ahead of you
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,lneiman415,"San Francisco, CA"
[],"RT @AbhijeetMonet: Premier @fordnation - the list of essential businesses is too large &amp; vague! We need to shrink the list to groceries, ph…",aliaskmck,
['Wuhan'],"RT @MDBabakolo: 🤴2pac 1995....Something doesn't ad up abt dis F**king Virus😡
 #Wuhan https://t.co/v8LiDmHle9",militia_x,"Abuja, Nigeria"
[],"@dbseymour Absolutely, local butchers and fruit &amp; vege should be allowed to stay open. Instead of forcing everyone… https://t.co/W7zzAW8g8M",CartelliBrad,
[],RT @xn_777_: follow follow,AstroLovesMe,Planet Astro
[],"Oh, no! Placid Domingo has tested positive for the virus.",bahb01,
[],"RT @BrianKeene: Joe Diffie died from COVID19 today.

John Prine is in critical condition with the virus.

I enjoyed the music of both for m…",joelansdale,Texas
[],RT @nhannahjones: A weepy man records bodies being placed in the back of a refrigerated truck in Brooklyn and the President of the United S…,kgdouce,"Baton Rouge, LA"
[],RT @rexsmith61_rex: @patriotjeff01 @MspdcaliKag @GarnoRealestate @Kirk_925 @POTUS @TheDemocrats @SpeakerPelosi Articles of Impeachment were…,Margare04323327,
[],"@realDonaldTrump &amp; Uwill B on tv worldwide telln any/every1 how it was YOU,ALL YOU&amp; NO1 ELSE THAT DEFEATED THAT""CHI… https://t.co/HGkzo7W2Qa",docZirkle,"NELSON,VA,AKA LAND OF THE LOST"
[],@RealtorBevZ @ReginaPlucky @MarriedFitz86 @LynBaby1 @MichaelRapaport You accused me of insulting you at a point in… https://t.co/stm2YpAOVc,Spamonie0207, USA
[],RT @StevenBeschloss: I don’t look forward to when we’ll find out the various ways Trump is exploiting this virus to make money. But you kno…,bellsan15,Massachusetts
[],@NAkufoAddo Mr President on one problem about the lockdown is affecting we those in the village even we those we ca… https://t.co/ZaZyLxT4Nm,GaddafiProtocol,"Suhum, Ghana"
['Wuhan'],"RT @Sheddi_younG: A Belgian woman, Suzanne Hoylaerts, aged 90, dies of #Wuhan virus after refusing a respirator, telling her doctors ""Save…",RubelynMagadia1,"rosario, batangas"
[],"RT @JordanSchachtel: COVID-19 has been around for 5 months. We have 34k global recorded deaths, consistently growing at 3-4k per day. Nonet…",DagnyDelinquent,
[],"RT @socialistdogmom: i love when the president states a commonly known fact, then exclaims that a lot of people don't know that fact, and i…",sassyblackburn,
[],"RT @CindyKendrick11: Something much bigger is going on behind the scenes, the reaction to this Virus is totally overblown. 

What do you th…",frbob6,
[],RT @chiakaamako: Ps: some people are going from house to house in Abuja pretending to be NCDC officials asking to conduct corona virus test…,easy4twitt,Nigeria
[],"RT @OIFvetUSMC02: You’re right @realDonaldTrump, we’re stealing masks to take home so we don’t have any to use at work therefore exposing o…",BlueTsunami20,"Colorado, USA"
[],"RT @9NewsMelb: ""If everyone follows these rules, and they are as simple as they can be, then we will slow the spread of this virus."" - @Dan…",kakshen,None
[],@AmPatriot_Ron @LarrySchweikart Read https://t.co/0QaJ3p22LA and you will understand what is going on. It is much m… https://t.co/7DiPZmI0aL,ARC4Freedom,USA
[],RT @hemantmehta: Here is scamvangelist Kenneth Copeland DESTROYING the virus through what I can only describe as a Christian magic spell.…,skd4d,
[],@Purrsistant1 @RenoCow @TheRickWilson My orange asshole?  Trump is a bombastic arrogant asshole but I’m not silly a… https://t.co/LeHIZ7SxfS,JD_NC_704,NC
[],"COVID-19 is really really bad, but worse than the virus is the Fear Factor that accompanies it. Stay focused. BE SAFE.",kan3ep,
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",suenodak,
[],"RT @RawStory: Reporters die the same as everyone else. We're all afraid. 

Twitter hammers ‘subliterate imbecile’ @MarcoRubio who says viru…",FedUpExpat,Expatriate in South America
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",GRANDKIDS_7,United States
[],"@robreiner He said the virus is real......the hype is the hoax, stupid.",tweetheart2020,
[],RT @BuitengebiedenB: This gives you an idea how many layers of protection doctors must protect themselves everyday from the Corona virus. h…,daneulry,France Paris
['COVID19'],"RT @Real_EllieBrown: Do you’all understand what #COVID19 EMERGENCY PREPAREDNESS &amp; INFECTION CONTROL means? 
-Drastic measures to halt a pro…",meadows288,Northern Michigan
[],@mitchellvii Or possibly extending to April 30 is the way to make sure the virus doesn't continue to flourish!,texan2you,"Houston, TX"
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",33_thrillseeker,Gods world 
[],RT @rashleynar: The corona virus when it landed in the US,guccimark3t,miami
[],"RT @TomlinsonCJ: Imagine being told, ""sorry Mr Johansson, we had to let your grandfather die because this gentleman who came here last week…",SporkLiftDriver,"Corona, California"
['Covid_19'],RT @tedlieu: It wasn’t just leadership lapses by @realDonaldTrump Administration that resulted in explosion of #Covid_19. It was also cult-…,_LOVEINVAIN,
[],RT @stgatchalian: While mass testing is vital in the fight against COVID-19. It's not the ultimate panacea against the virus. The mass test…,Santiagolowell3,
[],"RT @charliekirk11: Pelosi this morning on Trump’s Virus response:

“What did he know &amp; when did he know it? That’s for an after-action revi…",honeyrose1296,"Texas, USA"
[],Amen!,MrsFilm,
[],RT @1kphew: This corona virus really strippin folks faith away 🤦🏽‍♂️,boyar_p,
[],"RT @AnthemRespect: If someone told you 20 years ago, that a new deadly virus would appear on the scene...
...and Democrat Governors would p…",mmdrew2010,"Iowa, USA"
[],RT @toddstarnes: Excellent questions that deserve answers.,SarahLoveDavis1,"Mississippi, USA"
[],RT @DrDeplorable60: Seriously?  Why were they inmates if they posed no threat.  You better get your house in order and focus on the crisis.…,dragohylndr,"Wichita, KS"
[],RT @ElizabethTox: 1/ Coronavirus SARS-CoV-2 attached to cilia of human respiratory epithelial cell. This is one of the very first images of…,sitinorayu,"El Daqahlia, Egypt"
[],@Dcl_60 Hey you guys! Stop reporting this guy's death from the fake Democrat virus.,tonytee1947,
[],"RT @Amy_Siskind: Florida has 5,000 reported cases of Covid-19 - up 20% today alone. 

Pretty damn rich for @GovRonDeSantis to blame NY and…",Dloissr,
[],Tears.,WandaRbts,CO
['StopNegativityAgainstSRK'],"RT @real_suresh1: #StopNegativityAgainstSRK
According to the famous foretellers (Nostradamus, Florence, etc.), Saint Rampal Ji Maharaj is t…",BalakRamDas1,
[],RT @Trruu_: The virus took my boy and my heart real heavy 💔 Please don’t take this lightly and stay safe. Take a moment to be thankful that…,Stephy0310_,
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",woodsheded1,
['StopNegativityAgainstSRK'],"RT @real_suresh1: #StopNegativityAgainstSRK
According to the famous foretellers (Nostradamus, Florence, etc.), Saint Rampal Ji Maharaj is t…",DeepakS32981264,
[],"RT @svdate: 1) The president downplayed the virus threat for 7 weeks, AFTER he received info how deadly it was in China
2) He claimed -- fa…",rinaker,
[],@GeraldoRivera @realDonaldTrump As of 2019 the world has 7.7 billion people in it. As of today the virus has killed… https://t.co/mDNN4PIoFP,draper_robert,
[],"RT @vivek_murthy: Is it necessary for all states to have such an aggressive policy? Yes. Because we are still struggling to test, we have n…",WillowVane,"Great Lakes Region, N.A. T.I."
[],RT @inthecopa: 56 Mslim migrant-wannabes wash up on Greek island of Lesbos and bitch about not getting masks and gloves for protection from…,GmanFan45,"Boca Raton, FL"
[],RT @_Oroboghene: Y’all seen this?,cynthia_gadi,"Abuja , kaduna , Serbia📍"
[],@KaviRam2002 @Ravi27B @_vasireddy I went through that article n it also said that the mutation that virus prevalent… https://t.co/Tlu8dHvEow,DrGaneshkg,
[],@TIME Nothing would be worse than declaring virus as a hoax before the virus won.,Lin10365630,China
[],"RT @BardsOfWar: Breaking...

POTUS extends CHINA Virus restrictions to 30 April. What's so important about that date?

30 April 1789, Georg…",Qmagaman1,"Backwoods, WV."
[],RT @colomental_: When you suddenly start coughing out blood but the first symptom of the virus is DRY cough,AceFelder,"Dallas, TX"
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",FredaFregia,
[],Just in case.,JennySargent60,"Alabama, USA"
[],RT @Grace_Segers: CBS News employees literally just found out today that one of our colleagues had died from the virus. Journalists are amo…,Hostage81625,🌎
['FreeJoeExotic'],RT @QuadeVarner: There’s only one person who can save us from this virus. #FreeJoeExotic https://t.co/rsUUXZJWzd,MAGAinChicago,USA
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,KeepEyesShut,
[],"RT @jihadwatchRS: India Muslim software engineer: “Let’s join hands, go out and sneeze with open mouth in public. Spread the virus.” https:…",NickSn_Research,United States
[],It's a Big Old Goofy World is my anthem ...😔💔,Maryjay60,
[],RT @davidicke: Exactly as I've predicted for 30 years: Head of ATM network warns cash could be almost killed off by end of summer as shoppe…,chronos9567,"Adelaide, South Australia"
[],@NYGovCuomo Why didn’t you control the virus earlier? Why made such a loose “lockdown” decision so late.,caoweiming,United States
[],"RT @mitchellvii: In your entire life, have you ever seen a virus which has killed just 2500 people, (most of whom were already beyond life-…",leddur,Easley SC
[],"@allinwithchris So what is your solution?  We either wait for the virus to pass through, find a cure or find someth… https://t.co/2hTYlVwjAh",MedianPolitics,
[],"RT @USACherry45: Pay attention America. They are using this virus to spread their control. 

Churches and synagogues that hold worship serv…",JohnSmi37563557,Parler @lazrblue62sunshine
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",pushinon,United States
[],RT @RoArquette: Prayers for Musician John Prine he is hospitalized with corona virus and he’s in critical care.,WaySpen,"Leicester, England, UK"
[],"RT @mitchellvii: In your entire life, have you ever seen a virus which has killed just 2500 people, (most of whom were already beyond life-…",ClrskyRF,Pomonal. Vic. Aust. 3381
[],RT @katalva3: I just peed my pants!!!,twmbailey9,"California, USA"
[],RT @aelfred_D: Has anyone even tried asking the virus what it wants?,ForAvarosa,01 김 21 유 20 진 ♥︎
[],Stay tf indoors please I want to be able to hold my son when he’s born and not be worried about the fucking virus 😞,BATMAN1CK,
[],"@WhiteHouse The virus doesn't stop at any border.
You can be glad that it is ""only"" Covid19.
You would have no chan… https://t.co/UtALqAtnES",Gast5502,
[],RT @animatedtext: the government will kill me faster than this virus https://t.co/aDQxnWJqh3,googieberries,
[],@_ana_marie God forbid but They not gonna wanna stay in until it’s them with the virus or their loved ones.,Angel_with_sin1,"Minter city, Ms"
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,ClaudetteKnier1,The Granite State
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",senior_director,US
[],RT @officialHJesus: Ok. Even I'm freaked at this. What is he on?...😀 https://t.co/egfDVTgd45,aeolmsted,"Petoskey, MI, US"
[],@VengePlayz Stay safe my G that virus belongs on the ground,alimahm30753381,
[],RT @DerikFein: Can we uninstall 2020 and install it again? This version has a virus.,Nysheenderella,Adrian Lim 
[],RT @nhannahjones: A weepy man records bodies being placed in the back of a refrigerated truck in Brooklyn and the President of the United S…,karisaucedo,"Flavortown, USA"
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",jindybean,
[],“New corona virus appears in China and is spreading fast” she listens to the news but ignores it. Just another viru… https://t.co/Dn9QRivrxQ,TooYurntBrian,
[],China should be held accountable for transmission of Corona Virus through out the world. Affected countries must fi… https://t.co/wbt3052BL8,Kenyan_TaxPayer,Nairobi
[],"RT @Trey_VonDinkis: @realDonaldTrump .
🇺🇸 MAGA MAN

 - DR. BIRX CONFIRMS TRUMP's EARLY &amp; DECISIVE ACTIONS SAVED MILLIONS

Dr. Deborah Birx…",Trumpgirl401,
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",Charlot53399013,
[],RT @StevenBeschloss: I don’t look forward to when we’ll find out the various ways Trump is exploiting this virus to make money. But you kno…,globug_resists,48223
[],RT @Ncamikunene: @dramadelinquent @Hlabiz_Tp Quarantine- you’ve been exposed to the virus but stay away from people incase you have the vir…,the_a_bomb94,
['RoxhamRoad'],"RT @chevymo: #RoxhamRoad is STILL Open from NY State
Planes STILL Landing from China, no screening
Millions STILL going out to Foreigners
C…",mick12346,
[],My mama made some masks. I’m for SURE wearing one when I have to go out tomorrow. Chh.,phenomenoire,"Resisting/Loving/Living on Chickasaw & Quapaw Territory (Memphis, TN)"
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",s3r3nityblu,
[],Mine tested positive today! 😩,_DominiqueBass,Rylen P. Jackson✨
[],RT @kiran25758937: In this critical condition when India is locked down due to CoronaVirus @derasachasauda volunteers have come forward to…,DeepakD99847949,"Kaithal, India"
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",AnnaAnnajunio,
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",patientgrshppr,"Trump Country, USA   "
[],Turns out this is a whole lot of BullCrap,MediciC32,
[],"yeah.. trying to slow the spread of the virus in the epicenter of the pandemic in US would be grounds to....

riot.… https://t.co/LhzJb39k2M",pizzaandwigz,"erie, pa"
[],"@JamesRThompson2 We are still far from the peak effects of the virus, and we can only guess how bad the economic fallout may be.",MesMitch,
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",lee_borden,
[],RT @animatedtext: the government will kill me faster than this virus https://t.co/aDQxnWJqh3,jvshpost,
[],@Lawrence It is so scary at this point.  No one is stopping him. How does the GOP just sit back and let this happen… https://t.co/SjpgUmeaTf,lgigliokreutz28,"Indiana, USA"
[],"RT @rolandscahill: My mom is a 69 year old nurse &amp; her hospital is deploying to her the front lines next week 

She called me to tell me wh…",bconstance,Michigan
[],@eliehonig well the “wuhan”/china virus didn’t resonate with the cult..comrade drumpf &amp; the enemies of our country… https://t.co/QfjvMw9q2Y,GKoury,"Los Angeles, CA"
[],"RT @tedcruz: It’s even worse. We KNOW China is lying. On 3/1, China had 80,026 reported cases. On 3/28, it had 81,439. Does anyone believe…",real_libs,
[],RT @StevenBeschloss: I don’t look forward to when we’ll find out the various ways Trump is exploiting this virus to make money. But you kno…,KathrynSpiegel,
[],My dog sneezes once and my mom said he has the virus,xGabeLincolnx,"Texas, USA"
[],RT @trekonomics: Portugal is regularizing undocumented migrants to protect them – and the wider population – from the virus. Pay heed. http…,namhenderson,"Mile High, CO"
[],RT @ToriNicksWho: Corona Virus is a smoke screen.. doesn’t mean it’s not harmful but let’s look at what laws was passed &amp; what activity bee…,Crystalite95,
['COVID19'],"RT @Real_EllieBrown: Do you’all understand what #COVID19 EMERGENCY PREPAREDNESS &amp; INFECTION CONTROL means? 
-Drastic measures to halt a pro…",Shug48,DEEP SOUTH
[],"RT @CostiveBerry: Corona virus has killed millions of people 😫 but u n ur family are still alive,, thank God for de gift of life 🙏",dvmn_che,
['SelflessServiceByDSS'],RT @InsanBani15867: #SelflessServiceByDSS @Gurmeetramrahim @derasachasauda Volunteers hv cm frwrd nd hv sntsd the town to fight off the cor…,SandeepParveen,"गुड़गांव, भारत"
[],RT @JHSMEETSEVlL: STOP HOSTING FREAKING PARTIES. STOP HAVING SNEAKY LINKS. STOP LEAVING THE FREAKING HOUSE FOR NO REASON. DONT COMPLAIN ABO…,vaalxcx,
[],RT @LunaLuvgood2020: The virus has hit my little town in the mountains. A bus driver for our senior bus has the virus and was transporting…,WideAngle_,"California, USA"
[],"Hey everyone!! Stop listening to the CDC and your state's health department, the all knowing Dr Oz has declared his… https://t.co/4U0OhGv0FI",TWolf1018,
[],does corona defrost? Can a virus defrost? I m not a scientist,liverdiva,Lidl
[],Oh what a difference a month makes !,hornofafrica251,Behind the beat ! 36zero
[],"RT @richardmarx: At the next “briefing,” which journalist will have the guts to ask, “Mr. President, at a time when people are dying from a…",cleats56,"Ohio, USA"
[],"RT @StevenBeschloss: The same person who called the virus a hoax, who sent 17.8 tons of masks, respirators and other medical supplies to Ch…",silas2_d,
[],"RT @_keryannakierra: My grandma fighting for her life because of this virus, y’all really not gonna take the shit serious til it hit home!!",yoge_bee7,7ward
[],RT @PolitcalCapitaI: US is in the acceleration phase of the virus cycle https://t.co/Nq1hWRPdgW https://t.co/JutuAnzIZx,44seminole,FL via MT & CA
['COVID19'],"RT @ChinaScience: Asymptomatic carriers of the #COVID19, those who have no symptoms but are tested positive for the virus, may pose a great…",Hakanbilici,
[],Dems Load Socialist Policies into Virus Relief Bill https://t.co/lUWq9irDHi via @YouTube,BobCantu,San Antonio TX
[],"RT @NeilSteinberg: You KNOW that after the coronavirus devastates red regions of the country, because they listen only to conspiracy theory…",Pamela91439693,
[],RT @hrenee80: There is a huge difference between saying the coronavirus isn’t real and simply pointing out that people are blatantly lying…,hvukkdalibrl2dy,Carlsbad NM
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",Alispey,
[],"@AnnaPodolanczuk If you are working in constant contact with the virus, this is what is needed:… https://t.co/pyzYRprzcB",BlueGatesDotBit,"Earth, Bitcoin & its Ecosystem"
[],"@AntiRacismDay Individual Chinese are bearing the brunt of their wicked nation!
China is wicked!
They are responsib… https://t.co/zfUCfvaseI",deshpande_dv,India
[],RT @ejeancarroll: JUST LIKE WE SUSPECTED: Researchers are NOW admitting that wearing masks is MORE effective at stopping the virus than jus…,_KingOfTheHill1,NYC/NJ
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",MinterBallard,"Coldspring, TX"
[],"RT @ClaudiaSwisher: Covid-19 attacks us all. One of my former students has Covid-19. Doe me, this virus now has a face. We will all have so…",MadisonHedman,
[],"RT @rolandscahill: My mom is a 69 year old nurse &amp; her hospital is deploying to her the front lines next week 

She called me to tell me wh…",OpalLovesYouu,Screwston
[],"@Mike_Pence @fema @HHSGov Everyone knows how the ""Wuhan virus"" spreads. The CCP arrested 8 doctors who discovered t… https://t.co/E4X7kIUvZu",i_American3,
[],RT @KelMaundu: Corona Virus out here teaching us that we can comfortably survive without Religion and Politics.,s_ochieng,Stop Searching
[],"RT @cov_Gretchen: Her voice was silenced because she dared to speak the truth.

So she was brave...@trish_regan

I believe this virus has b…",cheewawa,United States of America
[],"@pulte I need this 😭 I’m out of work because of the virus, my income tax got taken for my school loans and I’m a si… https://t.co/8o8nS9QwSu",Goddess_Vixi,
[],"@steelydanjr Love tatts ... I have 4 and my 5th is ready to go as soon as this virus shot is over!! 

Sleeves are nice! Theme?",EshaeNic,Florida
[],RT @GiannaJavid: @true_pundit Can’t blame the Corona Virus for this one. @kathygriffin always looks like a sea hag!,rja653,"Franklin, TN"
[],Only business who is extremely happy with Corona Virus is @houseparty,genniearse,
[],"RT @brujacontumbao: Mild cases still have pain, vomiting, headaches, respiratory problems etc. People are traumatized from it. They still f…",kalina_chung,
"['Covid_18', 'COVID2019']",RT @WW3434568840: #Covid_18 another virus but more dangerous than #COVID2019 https://t.co/P0bbKfuSYH,WW3434568840,"Amsterdam, The Netherlands"
[],RT @cparham65: This is truly showing who is important to who?! DIMocrats worry about their bank accounts and President Trump and conservati…,FalseFlagJoe1,"Appalachian Mtns, TN"
[],"RT @chuyfswn: take the time rn to better yourself and become a better person, with this whole corona virus going on, life is short. So bett…",roasty__toasty,Canada
[],"RT @RealOldPaul: Everybody else: Posting about virus saying it's nothing or it's the end of the world

Me: Calm, cool, collected, chuckling…",GarouGothic,
['TrumpPlague'],"RT @GaryO_RideOn: @realDonaldTrump You are the virus to our nation!  We must eradicate you on November 3rd, 2020! #TrumpPlague https://t.co…",PhotogPhillip,South Florida
[],RT @LLW902: billionaire philanthropist heroically donates the maximum amount that can be deducted on his taxes to fight virus,Joannie_3,Cole World
[],RT @LawEnforceToday: New Orleans Mayor LaToya Cantrell is apparently blaming the president because she let Mardi Gras celebrations to take…,AndySmi53484627,
[],RT @ChadLeClose: The people who brought the virus are having cook outs on the street and walking dogs whilst black folks are catching hands…,noh_wanda,Emazweni
[],"RT @Benioff: 1.national lock down
2.national travel ban 
3.national 1B PPE surge
4.national virus testing
5.national antibody testing 
6.va…",bhavitiam,"Danville, CA"
[],RT @FreedomIsKey878: Chicom Garbage! China caused this worldwide virus pandemic &amp; now these communist b@stards are trying 2 act like they'r…,PrinceE88278113,
[],I really agree that the virus can not be killed. The situation will last. It's like a war: at the beginning you fin… https://t.co/bt0kBbMYzS,DennisL03369280,
[],Naysayers everywhere.  You create the future that you believe will happen.,Jojo40666652,
[],"@realDonaldTrump Thank you from General Bone Spurs.
Simply Shameful...
Next he’ll blame Vietnam Vet  for Covid-19 Virus",dgs313,"41.912821,-88.142166"
[],"@GOPChairwoman @realDonaldTrump In January, DJT was aggressively ignoring COVID-19. And going to dinner at Mar-a-la… https://t.co/Pq2XuUnIIJ",norah_zeroka,"Beverly, MA"
[],"RT @phildevine1: Yep @realDonaldTrump 
You're the virus https://t.co/ZVwdJ99nq4",thisaintrightay,Inland Northwest USA
[],"RT @CostiveBerry: Corona virus has killed millions of people 😫 but u n ur family are still alive,, thank God for de gift of life 🙏",Chels_latia,"Maryland, USA"
[],RT @johnflipside: How the fuck could anyone believe Democrats &amp; their media who blame Trump for everything. Saying he hasn’t done enough. W…,SardarKhalsa1,
[],"RT @prageru: ""This is a virus that came from the territory of China but came from bats. This is a bat virus, not a China virus. It doesn't…",alfs_77,
[],"RT @USACherry45: Pay attention America. They are using this virus to spread their control. 

Churches and synagogues that hold worship serv…",1geauxhawks,"Iowa, USA"
[],"RT @DeanObeidallah: @realDonaldTrump Here's Trump one month ago on Feb 28 at rally slamming media for being in ""hysteria mode"" over threat…",craftyphile,"Swing State, USA"
[],Recently-returned B.C. couple urges Canadians to take virus seriously. https://t.co/4rlg7MtkV0,fukushimaexpos2,Canada.
[],Moving towards a bleak end..,ShreyaDU_AISA,
[],All these celebrities sure as hell been clearing from the virus.  Praise Josephine Christ! https://t.co/dpbK42PXPU,Wrightfully_Me,yuh too fass 
[],"RT @Halsrethink: US intel would have known Wuhan virus history. from start. Moreover, Fort Dietrich watching every bio threat worldwide wou…",s_kpatel,"Darwin, Northern Territory"
[],The virus is in Alice now 🥺 I’m scared 😭,camrynzamarripa,Fortnite Duds W/ MyHusband
[],RT @willchamberlain: President Trump is absolutely doing the responsible and prudent thing by extending the CDC's recommendations to April…,TellThe77758962,Here
"['DeltaBC', 'deltabc']",RT @MayorofDelta: Just took a tour of all #DeltaBC parks. A big thank you to all #deltabc residents for doing their part to fight this viru…,Suki_Dakha,"Vancouver, British Columbia"
[],"RT @KMCRadio: As @RealDonaldTrump began fighting the virus and shutting off points of entry, @speakerpelosi called him racist, and spent 10…",Jodene1967,Virginia
[],RT @Trruu_: The virus took my boy and my heart real heavy 💔 Please don’t take this lightly and stay safe. Take a moment to be thankful that…,MsGuzmann,
[],@BrandonBeckham_ @GOPChairwoman @realDonaldTrump While they speak at conference that is spreading the virus and inv… https://t.co/ZRPXnqXN7o,DipaoloGeno,
[],"@GOPChairwoman @realDonaldTrump Do you smell your own shit when you're shoveling it?
If not you might have the Covid-19 virus.",CCCriminalcops,"Las Vegas, NV"
[],And there are still people who believe every word he says.,Dlynnoc,
